"user_id","order_id","trade_amt","symbol_id","country","language","device_create_date","imei_level_1_user_source","imei_level_2_user_source","imei_level_3_user_source","lifecycle_tag","dt","target","new_future"
"bg5158875715","bg1173059665294696455","111.524","MOVRUSDT_UMCBL","斯里兰卡","en","2024-05-11","其他","unknown","unknown","1-导入","2024-05-11","0","1"
"bg5158875715","bg1173062859286552583","109.998","MOVRUSDT_UMCBL","斯里兰卡","en","2024-05-11","其他","unknown","unknown","1-导入","2024-05-11","0","1"
"bg5158875715","bg1173059561817022466","193.325","SUPERUSDT_UMCBL","斯里兰卡","en","2024-05-11","其他","unknown","unknown","1-导入","2024-05-11","0","1"
"bg5158875715","bg1173052989497843715","49.73384","PEOPLEUSDT_UMCBL","斯里兰卡","en","2024-05-11","其他","unknown","unknown","1-导入","2024-05-11","0","1"
"bg5158875715","bg1173055550271430658","111.6286","SUPERUSDT_UMCBL","斯里兰卡","en","2024-05-11","其他","unknown","unknown","1-导入","2024-05-11","0","1"
"bg9235678324","bg1173207350560010241","80.63532","WIFUSDT_UMCBL","孟加拉国","en","2023-12-23","邀请","invite_code","2wzuZP","3-成熟","2024-05-11","0","1"
"bg9235678324","bg1172906253018574851","76.50732","WIFUSDT_UMCBL","孟加拉国","en","2023-12-23","邀请","invite_code","2wzuZP","3-成熟","2024-05-11","0","1"
"bg9714344414","bg1173510773783818241","87.3384","SOLUSDT_UMCBL","印度","en","2024-05-12","其他","unknown","unknown","1-导入","2024-05-12","1","1"
"bg3358468639","bg1173493228075331585","87.0147","SOLUSDT_UMCBL","印度","en","2024-05-12","其他","unknown","unknown","1-导入","2024-05-12","1","1"
"bg5189375834","bg1173146007857750019","423.85","BTCUSDT_UMCBL","孟加拉国","en","2024-05-05","其他","unknown","unknown","1-导入","2024-05-11","0","1"
"bg5189375834","bg1173071072233742340","426.4568","BTCUSDT_UMCBL","孟加拉国","en","2024-05-05","其他","unknown","unknown","1-导入","2024-05-11","0","1"
"bg7542824052","bg1172982421956227080","121.6956","BTCUSDT_UMCBL","香港","zh","2024-01-03","运营活动","ZKFair_warm","地址收集","3-成熟","2024-05-11","0","0"
"bg7542824052","bg1172981509560889346","121.6782","BTCUSDT_UMCBL","香港","zh","2024-01-03","运营活动","ZKFair_warm","地址收集","3-成熟","2024-05-11","0","0"
"bg7542824052","bg1173508568976617473","978.0672","BTCUSDT_UMCBL","香港","zh","2024-01-03","运营活动","ZKFair_warm","地址收集","3-成熟","2024-05-12","1","0"
"bg7542824052","bg1173512848441765889","183.3819","BTCUSDT_UMCBL","香港","zh","2024-01-03","运营活动","ZKFair_warm","地址收集","3-成熟","2024-05-12","1","0"
"bg7542824052","bg1172981602477305866","121.6396","BTCUSDT_UMCBL","香港","zh","2024-01-03","运营活动","ZKFair_warm","地址收集","3-成熟","2024-05-11","0","0"
"bg7542824052","bg1173349364831776769","2132.683","BTCUSDT_UMCBL","香港","zh","2024-01-03","运营活动","ZKFair_warm","地址收集","3-成熟","2024-05-12","1","0"
"bg7542824052","bg1173019121327697922","974.9184","BTCUSDT_UMCBL","香港","zh","2024-01-03","运营活动","ZKFair_warm","地址收集","3-成熟","2024-05-11","0","0"
"bg7542824052","bg1173447619016028164","182.7894","BTCUSDT_UMCBL","香港","zh","2024-01-03","运营活动","ZKFair_warm","地址收集","3-成熟","2024-05-12","1","0"
"bg7542824052","bg1173512633018118145","183.3732","BTCUSDT_UMCBL","香港","zh","2024-01-03","运营活动","ZKFair_warm","地址收集","3-成熟","2024-05-12","1","0"
"bg7542824052","bg1173142067983577093","2005.6773","BTCUSDT_UMCBL","香港","zh","2024-01-03","运营活动","ZKFair_warm","地址收集","3-成熟","2024-05-11","0","0"
"bg7542824052","bg1173314550758010880","1825.635","BTCUSDT_UMCBL","香港","zh","2024-01-03","运营活动","ZKFair_warm","地址收集","3-成熟","2024-05-12","1","0"
"bg7542824052","bg1173314550758010880","182.5638","BTCUSDT_UMCBL","香港","zh","2024-01-03","运营活动","ZKFair_warm","地址收集","3-成熟","2024-05-12","1","0"
"bg7542824052","bg1173511512232980483","489.2168","BTCUSDT_UMCBL","香港","zh","2024-01-03","运营活动","ZKFair_warm","地址收集","3-成熟","2024-05-12","1","0"
"bg7542824052","bg1173510784126971906","489.3112","BTCUSDT_UMCBL","香港","zh","2024-01-03","运营活动","ZKFair_warm","地址收集","3-成熟","2024-05-12","1","0"
"bg7542824052","bg1173447546106441732","182.7285","BTCUSDT_UMCBL","香港","zh","2024-01-03","运营活动","ZKFair_warm","地址收集","3-成熟","2024-05-12","1","0"
"bg7542824052","bg1173511906220732419","183.3618","BTCUSDT_UMCBL","香港","zh","2024-01-03","运营活动","ZKFair_warm","地址收集","3-成熟","2024-05-12","1","0"
"bg7542824052","bg1173508218181808153","2504.485","BTCUSDT_UMCBL","香港","zh","2024-01-03","运营活动","ZKFair_warm","地址收集","3-成熟","2024-05-12","1","0"
"bg7542824052","bg1172981411284152320","121.6516","BTCUSDT_UMCBL","香港","zh","2024-01-03","运营活动","ZKFair_warm","地址收集","3-成熟","2024-05-11","0","0"
"bg7841120103","bg1173235201010724874","5.05267","DOGEUSDT_UMCBL","马来西亚","en","2024-04-25","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-12","1","0"
"bg7841120103","bg1173146699006898179","5.001607","PEPEUSDT_UMCBL","马来西亚","en","2024-04-25","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-11","0","1"
"bg7841120103","bg1173148464133599239","5.0006283","PEPEUSDT_UMCBL","马来西亚","en","2024-04-25","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-11","0","1"
"bg7841120103","bg1173526470723268612","5.281232","DOGEUSDT_UMCBL","马来西亚","en","2024-04-25","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-12","1","0"
"bg7841120103","bg1173157125904035857","5.087511","PEPEUSDT_UMCBL","马来西亚","en","2024-04-25","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-11","0","1"
"bg7841120103","bg1173147278462578690","5.000427","PEPEUSDT_UMCBL","马来西亚","en","2024-04-25","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-11","0","1"
"bg7841120103","bg1173235097994424321","5.05232","DOGEUSDT_UMCBL","马来西亚","en","2024-04-25","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-12","1","0"
"bg7841120103","bg1173469312023425024","5.09382","DOGEUSDT_UMCBL","马来西亚","en","2024-04-25","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-12","1","0"
"bg7841120103","bg1173157807356801029","5.0738229","PEPEUSDT_UMCBL","马来西亚","en","2024-04-25","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-11","0","1"
"bg7841120103","bg1173526504768434177","5.287448","DOGEUSDT_UMCBL","马来西亚","en","2024-04-25","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-12","1","0"
"bg7841120103","bg1173150005359964163","4.9948365","PEPEUSDT_UMCBL","马来西亚","en","2024-04-25","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-11","0","1"
"bg7841120103","bg1173226810196520961","5.08011","DOGEUSDT_UMCBL","马来西亚","en","2024-04-25","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-12","1","0"
"bg7841120103","bg1173455849511350273","5.072436","DOGEUSDT_UMCBL","马来西亚","en","2024-04-25","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-12","1","0"
"bg7841120103","bg1173526396811243520","5.28619","DOGEUSDT_UMCBL","马来西亚","en","2024-04-25","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-12","1","0"
"bg7841120103","bg1173226417181847572","5.07353","DOGEUSDT_UMCBL","马来西亚","en","2024-04-25","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-12","1","0"
"bg7841120103","bg1173498503536209924","5.28064","DOGEUSDT_UMCBL","马来西亚","en","2024-04-25","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-12","1","0"
"bg5481388451","bg1173508889807327244","87.13746","SOLUSDT_UMCBL","印度","en","2024-05-12","其他","unknown","unknown","1-导入","2024-05-12","1","1"
"bg8776128293","bg1173082019031269376","62.387712","DOGEUSDT_UMCBL","越南","vi","2024-04-20","运营活动","GetDrop第1期- Social Media","地址收集","3-成熟","2024-05-11","0","0"
"bg8776128293","bg1173137844366065668","67.561116","DOGEUSDT_UMCBL","越南","vi","2024-04-20","运营活动","GetDrop第1期- Social Media","地址收集","3-成熟","2024-05-11","0","0"
"bg8776128293","bg1172964887228432386","62.222256","DOGEUSDT_UMCBL","越南","vi","2024-04-20","运营活动","GetDrop第1期- Social Media","地址收集","3-成熟","2024-05-11","0","0"
"bg8776128293","bg1173102689098252289","68.29155","DOGEUSDT_UMCBL","越南","vi","2024-04-20","运营活动","GetDrop第1期- Social Media","地址收集","3-成熟","2024-05-11","0","0"
"bg8776128293","bg1172964400538173451","56.885135","DOGEUSDT_UMCBL","越南","vi","2024-04-20","运营活动","GetDrop第1期- Social Media","地址收集","3-成熟","2024-05-11","0","0"
"bg8776128293","bg1172960808376844289","99.60879","DOGEUSDT_UMCBL","越南","vi","2024-04-20","运营活动","GetDrop第1期- Social Media","地址收集","3-成熟","2024-05-11","0","0"
"bg8776128293","bg1172964400538173451","1.872169","DOGEUSDT_UMCBL","越南","vi","2024-04-20","运营活动","GetDrop第1期- Social Media","地址收集","3-成熟","2024-05-11","0","0"
"bg8776128293","bg1172964400538173451","41.330296","DOGEUSDT_UMCBL","越南","vi","2024-04-20","运营活动","GetDrop第1期- Social Media","地址收集","3-成熟","2024-05-11","0","0"
"bg1013621634","bg1173128125655719938","228.81527","MOVRUSDT_UMCBL","孟加拉国","en","2024-04-27","其他","unknown","unknown","1-导入","2024-05-11","0","1"
"bg1013621634","bg1173147693816127488","223.87671","MOVRUSDT_UMCBL","孟加拉国","en","2024-04-27","其他","unknown","unknown","1-导入","2024-05-11","0","1"
"bg2822035032","bg1173468169918619656","173.2375","NEARUSDT_UMCBL","印度","en","2024-04-05","运营活动","GetDrop第2期-UXLINK","地址收集","3-成熟","2024-05-12","1","0"
"bg2822035032","bg1173449292249702403","34.82","NEARUSDT_UMCBL","印度","en","2024-04-05","运营活动","GetDrop第2期-UXLINK","地址收集","3-成熟","2024-05-12","1","0"
"bg2822035032","bg1172895521983569922","58.264","NEARUSDT_UMCBL","印度","en","2024-04-05","运营活动","GetDrop第2期-UXLINK","地址收集","3-成熟","2024-05-11","0","0"
"bg2822035032","bg1173567170630262784","592.37","BNBUSDT_UMCBL","印度","en","2024-04-05","运营活动","GetDrop第2期-UXLINK","地址收集","3-成熟","2024-05-12","1","0"
"bg2822035032","bg1173567092054171658","161.22","MOVRUSDT_UMCBL","印度","en","2024-04-05","运营活动","GetDrop第2期-UXLINK","地址收集","3-成熟","2024-05-12","1","0"
"bg2822035032","bg1173559281626783816","162.83","MOVRUSDT_UMCBL","印度","en","2024-04-05","运营活动","GetDrop第2期-UXLINK","地址收集","3-成熟","2024-05-12","1","0"
"bg2822035032","bg1173468256279339011","523.5336","BNBUSDT_UMCBL","印度","en","2024-04-05","运营活动","GetDrop第2期-UXLINK","地址收集","3-成熟","2024-05-12","1","0"
"bg2822035032","bg1173559099929534467","592.24","BNBUSDT_UMCBL","印度","en","2024-04-05","运营活动","GetDrop第2期-UXLINK","地址收集","3-成熟","2024-05-12","1","0"
"bg2822035032","bg1173468256279339011","64.7075","BNBUSDT_UMCBL","印度","en","2024-04-05","运营活动","GetDrop第2期-UXLINK","地址收集","3-成熟","2024-05-12","1","0"
"bg2822035032","bg1172896952916516867","36.475","NEARUSDT_UMCBL","印度","en","2024-04-05","运营活动","GetDrop第2期-UXLINK","地址收集","3-成熟","2024-05-11","0","0"
"bg1869029643","bg1173507563371270145","87.01086","SOLUSDT_UMCBL","印度","en","2024-05-12","其他","unknown","unknown","1-导入","2024-05-12","1","1"
"bg4367118587","bg1173223205742166018","183.7044","BTCUSDT_UMCBL","印度尼西亚","id","2024-01-27","运营活动","BitgetSwap","地址收集","1-导入","2024-05-12","1","0"
"bg2210227860","bg1173161641609142277","130.39218","SOLUSDT_UMCBL","null","null","null","null","null","null","null","2024-05-11","0","0"
"bg6813765150","bg1173555833711783937","183.8067","BTCUSDT_UMCBL","孟加拉国","en","2023-12-23","邀请","invite_code","2wzuZP","3-成熟","2024-05-12","1","1"
"bg5231873836","bg1173508202751811585","87.03732","SOLUSDT_UMCBL","印度","en","2024-05-12","其他","unknown","unknown","1-导入","2024-05-12","1","1"
"bg8106532594","bg1172877800420024320","42527.9147","BTCUSDT_UMCBL","塞浦路斯","en","2024-01-14","其他","add_mainnet","sol","3-成熟","2024-05-11","0","0"
"bg5417041984","bg1173205623970107392","80.873","WIFUSDT_UMCBL","孟加拉国","en","2023-12-23","邀请","invite_code","2wzuZP","3-成熟","2024-05-11","0","1"
"bg5417041984","bg1172910081029345284","76.7728","WIFUSDT_UMCBL","孟加拉国","en","2023-12-23","邀请","invite_code","2wzuZP","3-成熟","2024-05-11","0","1"
"bg3763209800","bg1172950552590032897","13.5095272","PEPEUSDT_UMCBL","孟加拉国","en","2024-05-11","其他","unknown","unknown","1-导入","2024-05-11","0","1"
"bg3763209800","bg1172950520184840205","97.824483","PEPEUSDT_UMCBL","孟加拉国","en","2024-05-11","其他","unknown","unknown","1-导入","2024-05-11","0","1"
"bg5415507820","bg1173280396687331329","122.158","BTCUSDT_UMCBL","孟加拉国","en","2023-12-23","邀请","invite_code","2wzuZP","3-成熟","2024-05-12","1","1"
"bg8434742063","bg1173128993180393473","90.22266","WIFUSDT_UMCBL","孟加拉国","en","2023-12-23","邀请","invite_code","2wzuZP","3-成熟","2024-05-11","0","1"
"bg1796918967","bg1173353655625748481","42.6736816","PEPEUSDT_UMCBL","印度尼西亚","id","2024-04-25","运营活动","GetDrop第1期- CATGPT","地址收集","1-导入","2024-05-12","1","1"
"bg1796918967","bg1173575823471054850","56.0611","PEPEUSDT_UMCBL","印度尼西亚","id","2024-04-25","运营活动","GetDrop第1期- CATGPT","地址收集","1-导入","2024-05-12","1","1"
"bg1796918967","bg1173354746304172033","42.6513076","PEPEUSDT_UMCBL","印度尼西亚","id","2024-04-25","运营活动","GetDrop第1期- CATGPT","地址收集","1-导入","2024-05-12","1","1"
"bg1796918967","bg1173572905414070274","88.5543032","PEPEUSDT_UMCBL","印度尼西亚","id","2024-04-25","运营活动","GetDrop第1期- CATGPT","地址收集","1-导入","2024-05-12","1","1"
"bg7727295185","bg1173279083433959425","122.1652","BTCUSDT_UMCBL","孟加拉国","en","2023-12-23","邀请","invite_code","2wzuZP","3-成熟","2024-05-12","1","1"
"bg4789891928","bg1173501806614372364","183.4722","BTCUSDT_UMCBL","孟加拉国","en","2023-12-23","邀请","invite_code","2wzuZP","3-成熟","2024-05-12","1","1"
"bg6842081926","bg1172874167410868229","486.9496","BTCUSDT_UMCBL","孟加拉国","en","2023-03-17","其他","add_mainnet","mnt","3-成熟","2024-05-11","0","1"
"bg6842081926","bg1172875998157455374","484.04","BTCUSDT_UMCBL","孟加拉国","en","2023-03-17","其他","add_mainnet","mnt","3-成熟","2024-05-11","0","1"
"bg9793963183","bg1173012131826257923","76.06872","WIFUSDT_UMCBL","孟加拉国","en","2023-12-23","邀请","invite_code","2wzuZP","3-成熟","2024-05-11","0","1"
"bg4867635288","bg1173205941067849737","2317.9506","BTCUSDT_UMCBL","日本","ja","2024-04-06","运营活动","BitgetSwap","地址收集","3-成熟","2024-05-11","0","0"
"bg4867635288","bg1173154098728017928","2306.6","BTCUSDT_UMCBL","日本","ja","2024-04-06","运营活动","BitgetSwap","地址收集","3-成熟","2024-05-11","0","0"
"bg5225279289","bg1173057333114867713","75.7956","WIFUSDT_UMCBL","孟加拉国","en","2023-12-23","邀请","invite_code","2wzuZP","3-成熟","2024-05-11","0","1"
"bg5876502963","bg1172995277556690944","85.14708","WIFUSDT_UMCBL","孟加拉国","en","2023-10-12","其他","add_mainnet","opbnb","3-成熟","2024-05-11","0","1"
"bg5876502963","bg1172995079140945922","154.68032","WIFUSDT_UMCBL","孟加拉国","en","2023-10-12","其他","add_mainnet","opbnb","3-成熟","2024-05-11","0","1"
"bg5876502963","bg1172983695187521543","277.8584","WIFUSDT_UMCBL","孟加拉国","en","2023-10-12","其他","add_mainnet","opbnb","3-成熟","2024-05-11","0","1"
"bg5876502963","bg1172885378784964611","571.2001","XRPUSDT_UMCBL","孟加拉国","en","2023-10-12","其他","add_mainnet","opbnb","3-成熟","2024-05-11","0","1"
"bg5876502963","bg1172985530040332303","163.74445","WIFUSDT_UMCBL","孟加拉国","en","2023-10-12","其他","add_mainnet","opbnb","3-成熟","2024-05-11","0","1"
"bg5876502963","bg1172995940554518549","85.87464","WIFUSDT_UMCBL","孟加拉国","en","2023-10-12","其他","add_mainnet","opbnb","3-成熟","2024-05-11","0","1"
"bg5876502963","bg1173010108842127360","44.54652","WIFUSDT_UMCBL","孟加拉国","en","2023-10-12","其他","add_mainnet","opbnb","3-成熟","2024-05-11","0","1"
"bg5876502963","bg1172994043072360453","76.43625","WIFUSDT_UMCBL","孟加拉国","en","2023-10-12","其他","add_mainnet","opbnb","3-成熟","2024-05-11","0","1"
"bg5876502963","bg1172985581554774017","52.402","WIFUSDT_UMCBL","孟加拉国","en","2023-10-12","其他","add_mainnet","opbnb","3-成熟","2024-05-11","0","1"
"bg5876502963","bg1172994043072360453","66.82195","WIFUSDT_UMCBL","孟加拉国","en","2023-10-12","其他","add_mainnet","opbnb","3-成熟","2024-05-11","0","1"
"bg5876502963","bg1172985581554774017","100.91465","WIFUSDT_UMCBL","孟加拉国","en","2023-10-12","其他","add_mainnet","opbnb","3-成熟","2024-05-11","0","1"
"bg5876502963","bg1172904645332971520","50.5","XRPUSDT_UMCBL","孟加拉国","en","2023-10-12","其他","add_mainnet","opbnb","3-成熟","2024-05-11","0","1"
"bg5876502963","bg1172985530040332303","78.13035","WIFUSDT_UMCBL","孟加拉国","en","2023-10-12","其他","add_mainnet","opbnb","3-成熟","2024-05-11","0","1"
"bg5876502963","bg1172994013926141952","153.4976","WIFUSDT_UMCBL","孟加拉国","en","2023-10-12","其他","add_mainnet","opbnb","3-成熟","2024-05-11","0","1"
"bg5876502963","bg1172985530040332303","1.79736","WIFUSDT_UMCBL","孟加拉国","en","2023-10-12","其他","add_mainnet","opbnb","3-成熟","2024-05-11","0","1"
"bg5876502963","bg1172994031458332673","10.19252","WIFUSDT_UMCBL","孟加拉国","en","2023-10-12","其他","add_mainnet","opbnb","3-成熟","2024-05-11","0","1"
"bg5876502963","bg1172985530040332303","3.2956","WIFUSDT_UMCBL","孟加拉国","en","2023-10-12","其他","add_mainnet","opbnb","3-成熟","2024-05-11","0","1"
"bg5876502963","bg1172904645332971520","522.468","XRPUSDT_UMCBL","孟加拉国","en","2023-10-12","其他","add_mainnet","opbnb","3-成熟","2024-05-11","0","1"
"bg5876502963","bg1172985530040332303","5.39028","WIFUSDT_UMCBL","孟加拉国","en","2023-10-12","其他","add_mainnet","opbnb","3-成熟","2024-05-11","0","1"
"bg5876502963","bg1172983695187521543","12.082","WIFUSDT_UMCBL","孟加拉国","en","2023-10-12","其他","add_mainnet","opbnb","3-成熟","2024-05-11","0","1"
"bg5876502963","bg1172985530040332303","35.02746","WIFUSDT_UMCBL","孟加拉国","en","2023-10-12","其他","add_mainnet","opbnb","3-成熟","2024-05-11","0","1"
"bg5876502963","bg1172996056271171586","45.21844","WIFUSDT_UMCBL","孟加拉国","en","2023-10-12","其他","add_mainnet","opbnb","3-成熟","2024-05-11","0","1"
"bg3765953827","bg1173280706366234625","122.206","BTCUSDT_UMCBL","孟加拉国","en","2023-12-23","邀请","invite_code","2wzuZP","3-成熟","2024-05-12","1","1"
"bg1518178817","bg1173267634393825281","219.5613","SOLUSDT_UMCBL","老挝","zh","2023-07-15","其他","unknown","unknown","3-成熟","2024-05-12","1","0"
"bg1518178817","bg1173272558959706112","58.5474","SOLUSDT_UMCBL","老挝","zh","2023-07-15","其他","unknown","unknown","3-成熟","2024-05-12","1","0"
"bg1518178817","bg1173571902103470089","1353.99","LTCUSDT_UMCBL","老挝","zh","2023-07-15","其他","unknown","unknown","3-成熟","2024-05-12","1","0"
"bg1518178817","bg1173267628442107904","526.94712","SOLUSDT_UMCBL","老挝","zh","2023-07-15","其他","unknown","unknown","3-成熟","2024-05-12","1","0"
