node_index,split_feature_indx,split_feature,threshold,decision_type,left_child,right_child,leaf_value,thres_vis,condition,conditions,2024-05-11,2024-05-12,ratio
12,2,language,18||19,==,25,26,,"['zh', 'zh_tw']","language in [""zh"", ""zh_tw""]","~(user_id in [""bg2489089686"", ""bg2945274666"", ""bg3044407314"", ""bg4047154929"", ""bg5351816920"", ""bg5952624426"", ""bg7373977045"", ""bg7586543808""]) & symbol_id in [""ALGOUSDT_UMCBL"", ""BTCUSDT_UMCBL"", ""ETHUSDT_UMCBL"", ""LINKUSDT_UMCBL""] & ~(user_id in [""bg4200758748"", ""bg9732912929""])",682922.414,362069.72180000006,0.014404798449964321
13,0,symbol_id,13||37||44||48,==,27,28,,"['APEUSDT_UMCBL', 'COMPUSDT_UMCBL', 'DOTUSDT_UMCBL', 'EOSUSDT_UMCBL']","symbol_id in [""APEUSDT_UMCBL"", ""COMPUSDT_UMCBL"", ""DOTUSDT_UMCBL"", ""EOSUSDT_UMCBL""]","~(user_id in [""bg2489089686"", ""bg2945274666"", ""bg3044407314"", ""bg4047154929"", ""bg5351816920"", ""bg5952624426"", ""bg7373977045"", ""bg7586543808""]) & ~(symbol_id in [""ALGOUSDT_UMCBL"", ""BTCUSDT_UMCBL"", ""ETHUSDT_UMCBL"", ""LINKUSDT_UMCBL""]) & new_future <= 1.0000000180025095e-35",2439353.2436408,1816228.10586074,0.027975429962211223
14,8,dt,0,==,29,30,,['2024-05-11'],"dt in [""2024-05-11""]","~(user_id in [""bg2489089686"", ""bg2945274666"", ""bg3044407314"", ""bg4047154929"", ""bg5351816920"", ""bg5952624426"", ""bg7373977045"", ""bg7586543808""]) & ~(symbol_id in [""ALGOUSDT_UMCBL"", ""BTCUSDT_UMCBL"", ""ETHUSDT_UMCBL"", ""LINKUSDT_UMCBL""]) & ~(new_future <= 1.0000000180025095e-35)",86741.14168880001,120850.8781916,-0.0015313690408368182
23.0,,,,,,,16310.155455917004,,,"~(user_id in [""bg2489089686"", ""bg2945274666"", ""bg3044407314"", ""bg4047154929"", ""bg5351816920"", ""bg5952624426"", ""bg7373977045"", ""bg7586543808""]) & symbol_id in [""ALGOUSDT_UMCBL"", ""BTCUSDT_UMCBL"", ""ETHUSDT_UMCBL"", ""LINKUSDT_UMCBL""] & user_id in [""bg4200758748"", ""bg9732912929""] & dt in [""2024-05-11""]",3395622.4172000005,0.0,0.1524477048846364
24.0,,,,,,,10833.44120252157,,,"~(user_id in [""bg2489089686"", ""bg2945274666"", ""bg3044407314"", ""bg4047154929"", ""bg5351816920"", ""bg5952624426"", ""bg7373977045"", ""bg7586543808""]) & symbol_id in [""ALGOUSDT_UMCBL"", ""BTCUSDT_UMCBL"", ""ETHUSDT_UMCBL"", ""LINKUSDT_UMCBL""] & user_id in [""bg4200758748"", ""bg9732912929""] & ~(dt in [""2024-05-11""])",0.0,1621693.3690000002,-0.07280651431631847
25,8,dt,0,==,51,52,,['2024-05-11'],"dt in [""2024-05-11""]","~(user_id in [""bg2489089686"", ""bg2945274666"", ""bg3044407314"", ""bg4047154929"", ""bg5351816920"", ""bg5952624426"", ""bg7373977045"", ""bg7586543808""]) & symbol_id in [""ALGOUSDT_UMCBL"", ""BTCUSDT_UMCBL"", ""ETHUSDT_UMCBL"", ""LINKUSDT_UMCBL""] & ~(user_id in [""bg4200758748"", ""bg9732912929""]) & language in [""zh"", ""zh_tw""]",396786.9196,217683.0839,0.008040931921698942
26,7,new_future,1.0000000180025095e-35,<=,53,54,,,new_future <= 1.0000000180025095e-35,"~(user_id in [""bg2489089686"", ""bg2945274666"", ""bg3044407314"", ""bg4047154929"", ""bg5351816920"", ""bg5952624426"", ""bg7373977045"", ""bg7586543808""]) & symbol_id in [""ALGOUSDT_UMCBL"", ""BTCUSDT_UMCBL"", ""ETHUSDT_UMCBL"", ""LINKUSDT_UMCBL""] & ~(user_id in [""bg4200758748"", ""bg9732912929""]) & ~(language in [""zh"", ""zh_tw""])",286135.49439999997,144386.6379,0.006363866528265381
27,8,dt,0,==,55,56,,['2024-05-11'],"dt in [""2024-05-11""]","~(user_id in [""bg2489089686"", ""bg2945274666"", ""bg3044407314"", ""bg4047154929"", ""bg5351816920"", ""bg5952624426"", ""bg7373977045"", ""bg7586543808""]) & ~(symbol_id in [""ALGOUSDT_UMCBL"", ""BTCUSDT_UMCBL"", ""ETHUSDT_UMCBL"", ""LINKUSDT_UMCBL""]) & new_future <= 1.0000000180025095e-35 & symbol_id in [""APEUSDT_UMCBL"", ""COMPUSDT_UMCBL"", ""DOTUSDT_UMCBL"", ""EOSUSDT_UMCBL""]",219689.16150000002,124991.97106,0.004251464847350559
28,8,dt,0,==,57,58,,['2024-05-11'],"dt in [""2024-05-11""]","~(user_id in [""bg2489089686"", ""bg2945274666"", ""bg3044407314"", ""bg4047154929"", ""bg5351816920"", ""bg5952624426"", ""bg7373977045"", ""bg7586543808""]) & ~(symbol_id in [""ALGOUSDT_UMCBL"", ""BTCUSDT_UMCBL"", ""ETHUSDT_UMCBL"", ""LINKUSDT_UMCBL""]) & new_future <= 1.0000000180025095e-35 & ~(symbol_id in [""APEUSDT_UMCBL"", ""COMPUSDT_UMCBL"", ""DOTUSDT_UMCBL"", ""EOSUSDT_UMCBL""])",2219664.0821408,1691236.13480074,0.023723965114860662
29.0,,,,,,,5417.810724028486,,,"~(user_id in [""bg2489089686"", ""bg2945274666"", ""bg3044407314"", ""bg4047154929"", ""bg5351816920"", ""bg5952624426"", ""bg7373977045"", ""bg7586543808""]) & ~(symbol_id in [""ALGOUSDT_UMCBL"", ""BTCUSDT_UMCBL"", ""ETHUSDT_UMCBL"", ""LINKUSDT_UMCBL""]) & ~(new_future <= 1.0000000180025095e-35) & dt in [""2024-05-11""]",86741.14168880001,0.0,0.003894275141590856
30.0,,,,,,,5420.316108268641,,,"~(user_id in [""bg2489089686"", ""bg2945274666"", ""bg3044407314"", ""bg4047154929"", ""bg5351816920"", ""bg5952624426"", ""bg7373977045"", ""bg7586543808""]) & ~(symbol_id in [""ALGOUSDT_UMCBL"", ""BTCUSDT_UMCBL"", ""ETHUSDT_UMCBL"", ""LINKUSDT_UMCBL""]) & ~(new_future <= 1.0000000180025095e-35) & ~(dt in [""2024-05-11""])",0.0,120850.8781916,-0.005425644182427674
51.0,,,,,,,6615.124288304958,,,"~(user_id in [""bg2489089686"", ""bg2945274666"", ""bg3044407314"", ""bg4047154929"", ""bg5351816920"", ""bg5952624426"", ""bg7373977045"", ""bg7586543808""]) & symbol_id in [""ALGOUSDT_UMCBL"", ""BTCUSDT_UMCBL"", ""ETHUSDT_UMCBL"", ""LINKUSDT_UMCBL""] & ~(user_id in [""bg4200758748"", ""bg9732912929""]) & language in [""zh"", ""zh_tw""] & dt in [""2024-05-11""]",396786.9196,0.0,0.017813893239385446
52.0,,,,,,,6541.4661135657225,,,"~(user_id in [""bg2489089686"", ""bg2945274666"", ""bg3044407314"", ""bg4047154929"", ""bg5351816920"", ""bg5952624426"", ""bg7373977045"", ""bg7586543808""]) & symbol_id in [""ALGOUSDT_UMCBL"", ""BTCUSDT_UMCBL"", ""ETHUSDT_UMCBL"", ""LINKUSDT_UMCBL""] & ~(user_id in [""bg4200758748"", ""bg9732912929""]) & language in [""zh"", ""zh_tw""] & ~(dt in [""2024-05-11""])",0.0,217683.0839,-0.009772961317686502
53,8,dt,0,==,107,108,,['2024-05-11'],"dt in [""2024-05-11""]","~(user_id in [""bg2489089686"", ""bg2945274666"", ""bg3044407314"", ""bg4047154929"", ""bg5351816920"", ""bg5952624426"", ""bg7373977045"", ""bg7586543808""]) & symbol_id in [""ALGOUSDT_UMCBL"", ""BTCUSDT_UMCBL"", ""ETHUSDT_UMCBL"", ""LINKUSDT_UMCBL""] & ~(user_id in [""bg4200758748"", ""bg9732912929""]) & ~(language in [""zh"", ""zh_tw""]) & new_future <= 1.0000000180025095e-35",250533.44040000002,99085.7453,0.006799299418897473
54,8,dt,0,==,109,110,,['2024-05-11'],"dt in [""2024-05-11""]","~(user_id in [""bg2489089686"", ""bg2945274666"", ""bg3044407314"", ""bg4047154929"", ""bg5351816920"", ""bg5952624426"", ""bg7373977045"", ""bg7586543808""]) & symbol_id in [""ALGOUSDT_UMCBL"", ""BTCUSDT_UMCBL"", ""ETHUSDT_UMCBL"", ""LINKUSDT_UMCBL""] & ~(user_id in [""bg4200758748"", ""bg9732912929""]) & ~(language in [""zh"", ""zh_tw""]) & ~(new_future <= 1.0000000180025095e-35)",35602.054000000004,45300.8926,-0.00043543289063208954
55.0,,,,,,,6374.2152383555995,,,"~(user_id in [""bg2489089686"", ""bg2945274666"", ""bg3044407314"", ""bg4047154929"", ""bg5351816920"", ""bg5952624426"", ""bg7373977045"", ""bg7586543808""]) & ~(symbol_id in [""ALGOUSDT_UMCBL"", ""BTCUSDT_UMCBL"", ""ETHUSDT_UMCBL"", ""LINKUSDT_UMCBL""]) & new_future <= 1.0000000180025095e-35 & symbol_id in [""APEUSDT_UMCBL"", ""COMPUSDT_UMCBL"", ""DOTUSDT_UMCBL"", ""EOSUSDT_UMCBL""] & dt in [""2024-05-11""]",219689.16150000002,0.0,0.00986302490202126
56.0,,,,,,,6417.145384809168,,,"~(user_id in [""bg2489089686"", ""bg2945274666"", ""bg3044407314"", ""bg4047154929"", ""bg5351816920"", ""bg5952624426"", ""bg7373977045"", ""bg7586543808""]) & ~(symbol_id in [""ALGOUSDT_UMCBL"", ""BTCUSDT_UMCBL"", ""ETHUSDT_UMCBL"", ""LINKUSDT_UMCBL""]) & new_future <= 1.0000000180025095e-35 & symbol_id in [""APEUSDT_UMCBL"", ""COMPUSDT_UMCBL"", ""DOTUSDT_UMCBL"", ""EOSUSDT_UMCBL""] & ~(dt in [""2024-05-11""])",0.0,124991.97106,-0.005611560054670701
57.0,,,,,,,5593.821305408728,,,"~(user_id in [""bg2489089686"", ""bg2945274666"", ""bg3044407314"", ""bg4047154929"", ""bg5351816920"", ""bg5952624426"", ""bg7373977045"", ""bg7586543808""]) & ~(symbol_id in [""ALGOUSDT_UMCBL"", ""BTCUSDT_UMCBL"", ""ETHUSDT_UMCBL"", ""LINKUSDT_UMCBL""]) & new_future <= 1.0000000180025095e-35 & ~(symbol_id in [""APEUSDT_UMCBL"", ""COMPUSDT_UMCBL"", ""DOTUSDT_UMCBL"", ""EOSUSDT_UMCBL""]) & dt in [""2024-05-11""]",2219664.0821408,0.0,0.0996526272247476
58.0,,,,,,,5627.739883004803,,,"~(user_id in [""bg2489089686"", ""bg2945274666"", ""bg3044407314"", ""bg4047154929"", ""bg5351816920"", ""bg5952624426"", ""bg7373977045"", ""bg7586543808""]) & ~(symbol_id in [""ALGOUSDT_UMCBL"", ""BTCUSDT_UMCBL"", ""ETHUSDT_UMCBL"", ""LINKUSDT_UMCBL""]) & new_future <= 1.0000000180025095e-35 & ~(symbol_id in [""APEUSDT_UMCBL"", ""COMPUSDT_UMCBL"", ""DOTUSDT_UMCBL"", ""EOSUSDT_UMCBL""]) & ~(dt in [""2024-05-11""])",0.0,1691236.13480074,-0.07592866210988694
107.0,,,,,,,5728.084865538316,,,"~(user_id in [""bg2489089686"", ""bg2945274666"", ""bg3044407314"", ""bg4047154929"", ""bg5351816920"", ""bg5952624426"", ""bg7373977045"", ""bg7586543808""]) & symbol_id in [""ALGOUSDT_UMCBL"", ""BTCUSDT_UMCBL"", ""ETHUSDT_UMCBL"", ""LINKUSDT_UMCBL""] & ~(user_id in [""bg4200758748"", ""bg9732912929""]) & ~(language in [""zh"", ""zh_tw""]) & new_future <= 1.0000000180025095e-35 & dt in [""2024-05-11""]",250533.44040000002,0.0,0.011247790034713474
108.0,,,,,,,5665.589109668566,,,"~(user_id in [""bg2489089686"", ""bg2945274666"", ""bg3044407314"", ""bg4047154929"", ""bg5351816920"", ""bg5952624426"", ""bg7373977045"", ""bg7586543808""]) & symbol_id in [""ALGOUSDT_UMCBL"", ""BTCUSDT_UMCBL"", ""ETHUSDT_UMCBL"", ""LINKUSDT_UMCBL""] & ~(user_id in [""bg4200758748"", ""bg9732912929""]) & ~(language in [""zh"", ""zh_tw""]) & new_future <= 1.0000000180025095e-35 & ~(dt in [""2024-05-11""])",0.0,99085.7453,-0.004448490615816001
109.0,,,,,,,5502.956685913778,,,"~(user_id in [""bg2489089686"", ""bg2945274666"", ""bg3044407314"", ""bg4047154929"", ""bg5351816920"", ""bg5952624426"", ""bg7373977045"", ""bg7586543808""]) & symbol_id in [""ALGOUSDT_UMCBL"", ""BTCUSDT_UMCBL"", ""ETHUSDT_UMCBL"", ""LINKUSDT_UMCBL""] & ~(user_id in [""bg4200758748"", ""bg9732912929""]) & ~(language in [""zh"", ""zh_tw""]) & ~(new_future <= 1.0000000180025095e-35) & dt in [""2024-05-11""]",35602.054000000004,0.0,0.0015983671782784131
110.0,,,,,,,5476.552155617752,,,"~(user_id in [""bg2489089686"", ""bg2945274666"", ""bg3044407314"", ""bg4047154929"", ""bg5351816920"", ""bg5952624426"", ""bg7373977045"", ""bg7586543808""]) & symbol_id in [""ALGOUSDT_UMCBL"", ""BTCUSDT_UMCBL"", ""ETHUSDT_UMCBL"", ""LINKUSDT_UMCBL""] & ~(user_id in [""bg4200758748"", ""bg9732912929""]) & ~(language in [""zh"", ""zh_tw""]) & ~(new_future <= 1.0000000180025095e-35) & ~(dt in [""2024-05-11""])",0.0,45300.8926,-0.002033800068910503
