node_index,split_feature_indx,split_feature,threshold,decision_type,left_child,right_child,leaf_value,thres_vis,condition,conditions,2024-05-12,2024-05-13,ratio
12.0,,,,,,,-0.5016428918753897,,,"~(country in [""乌干达"", ""伊拉克"", ""伊朗"", ""利比亚"", ""加纳"", ""卢旺达"", ""印度"", ""印度尼西亚"", ""古巴"", ""哈萨克斯坦"", ""喀麦隆"", ""埃及"", ""墨西哥"", ""多哥"", ""委内瑞拉"", ""尼日利亚"", ""尼泊尔"", ""巴西"", ""希腊"", ""波兰"", ""泰国"", ""瑞士"", ""突尼斯"", ""立陶宛"", ""约旦"", ""缅甸"", ""美国"", ""西班牙"", ""阿尔及利亚"", ""阿联酋"", ""马来西亚"", ""马达加斯加""]) & level_2_user_source in [""BitgetSwap"", ""GetDrop第1期- FOMO"", ""GetDrop第2期-UXLINK"", ""invite_code"", ""第10期 - BWB空投末班车""] & ~(total_trade <= 14.407866)",27,5,0.03081232492997199
13,13,amt_usd,56.11687379005001,<=,27,28,,,amt_usd <= 56.11687379005001,"~(country in [""乌干达"", ""伊拉克"", ""伊朗"", ""利比亚"", ""加纳"", ""卢旺达"", ""印度"", ""印度尼西亚"", ""古巴"", ""哈萨克斯坦"", ""喀麦隆"", ""埃及"", ""墨西哥"", ""多哥"", ""委内瑞拉"", ""尼日利亚"", ""尼泊尔"", ""巴西"", ""希腊"", ""波兰"", ""泰国"", ""瑞士"", ""突尼斯"", ""立陶宛"", ""约旦"", ""缅甸"", ""美国"", ""西班牙"", ""阿尔及利亚"", ""阿联酋"", ""马来西亚"", ""马达加斯加""]) & ~(level_2_user_source in [""BitgetSwap"", ""GetDrop第1期- FOMO"", ""GetDrop第2期-UXLINK"", ""invite_code"", ""第10期 - BWB空投末班车""]) & country in [""乌克兰"", ""也门"", ""以色列"", ""俄罗斯联邦"", ""南非"", ""台湾"", ""哥伦比亚"", ""埃塞俄比亚"", ""奥地利"", ""德国"", ""捷克"", ""新加坡"", ""比利时"", ""沙特阿拉伯"", ""老挝"", ""芬兰"", ""英国"", ""葡萄牙"", ""韩国""]",532,701,-0.23669467787114845
14,20,level_3_user_source,127||158,==,29,30,,"['invite', 'suinet']","level_3_user_source in [""invite"", ""suinet""]","~(country in [""乌干达"", ""伊拉克"", ""伊朗"", ""利比亚"", ""加纳"", ""卢旺达"", ""印度"", ""印度尼西亚"", ""古巴"", ""哈萨克斯坦"", ""喀麦隆"", ""埃及"", ""墨西哥"", ""多哥"", ""委内瑞拉"", ""尼日利亚"", ""尼泊尔"", ""巴西"", ""希腊"", ""波兰"", ""泰国"", ""瑞士"", ""突尼斯"", ""立陶宛"", ""约旦"", ""缅甸"", ""美国"", ""西班牙"", ""阿尔及利亚"", ""阿联酋"", ""马来西亚"", ""马达加斯加""]) & ~(level_2_user_source in [""BitgetSwap"", ""GetDrop第1期- FOMO"", ""GetDrop第2期-UXLINK"", ""invite_code"", ""第10期 - BWB空投末班车""]) & ~(country in [""乌克兰"", ""也门"", ""以色列"", ""俄罗斯联邦"", ""南非"", ""台湾"", ""哥伦比亚"", ""埃塞俄比亚"", ""奥地利"", ""德国"", ""捷克"", ""新加坡"", ""比利时"", ""沙特阿拉伯"", ""老挝"", ""芬兰"", ""英国"", ""葡萄牙"", ""韩国""])",1939,1969,-0.04201680672268908
15,20,level_3_user_source,119||158||181,==,31,32,,"['googleadwords_int', 'suinet', '地址收集']","level_3_user_source in [""googleadwords_int"", ""suinet"", ""地址收集""]","country in [""乌干达"", ""伊拉克"", ""伊朗"", ""利比亚"", ""加纳"", ""卢旺达"", ""印度"", ""印度尼西亚"", ""古巴"", ""哈萨克斯坦"", ""喀麦隆"", ""埃及"", ""墨西哥"", ""多哥"", ""委内瑞拉"", ""尼日利亚"", ""尼泊尔"", ""巴西"", ""希腊"", ""波兰"", ""泰国"", ""瑞士"", ""突尼斯"", ""立陶宛"", ""约旦"", ""缅甸"", ""美国"", ""西班牙"", ""阿尔及利亚"", ""阿联酋"", ""马来西亚"", ""马达加斯加""] & future_total_trade <= 169.94259000000002 & future_total_trade <= 1.0000000180025095e-35 & level_2_user_source in [""GetDrop第1期- FOMO"", ""GetDrop第1期- MOEW"", ""GetDrop第2期-UXLINK"", ""add_mainnet"", ""advertising"", ""aflink"", ""第11期 - BWB积分持有者专属福利""]",368,375,-0.00980392156862745
16,4,country,6||11||19||25||39||50||69||98||109||121||123||144||155,==,33,34,,"['乌干达', '伊朗', '加纳', '卢旺达', '喀麦隆', '多哥', '希腊', '泰国', '瑞士', '缅甸', '美国', '阿尔及利亚', '马达加斯加']","country in [""乌干达"", ""伊朗"", ""加纳"", ""卢旺达"", ""喀麦隆"", ""多哥"", ""希腊"", ""泰国"", ""瑞士"", ""缅甸"", ""美国"", ""阿尔及利亚"", ""马达加斯加""]","country in [""乌干达"", ""伊拉克"", ""伊朗"", ""利比亚"", ""加纳"", ""卢旺达"", ""印度"", ""印度尼西亚"", ""古巴"", ""哈萨克斯坦"", ""喀麦隆"", ""埃及"", ""墨西哥"", ""多哥"", ""委内瑞拉"", ""尼日利亚"", ""尼泊尔"", ""巴西"", ""希腊"", ""波兰"", ""泰国"", ""瑞士"", ""突尼斯"", ""立陶宛"", ""约旦"", ""缅甸"", ""美国"", ""西班牙"", ""阿尔及利亚"", ""阿联酋"", ""马来西亚"", ""马达加斯加""] & future_total_trade <= 169.94259000000002 & future_total_trade <= 1.0000000180025095e-35 & ~(level_2_user_source in [""GetDrop第1期- FOMO"", ""GetDrop第1期- MOEW"", ""GetDrop第2期-UXLINK"", ""add_mainnet"", ""advertising"", ""aflink"", ""第11期 - BWB积分持有者专属福利""])",2824,2026,1.1176470588235294
23,14,total_trade,9.332769500000003,<=,47,48,,,total_trade <= 9.332769500000003,"~(country in [""乌干达"", ""伊拉克"", ""伊朗"", ""利比亚"", ""加纳"", ""卢旺达"", ""印度"", ""印度尼西亚"", ""古巴"", ""哈萨克斯坦"", ""喀麦隆"", ""埃及"", ""墨西哥"", ""多哥"", ""委内瑞拉"", ""尼日利亚"", ""尼泊尔"", ""巴西"", ""希腊"", ""波兰"", ""泰国"", ""瑞士"", ""突尼斯"", ""立陶宛"", ""约旦"", ""缅甸"", ""美国"", ""西班牙"", ""阿尔及利亚"", ""阿联酋"", ""马来西亚"", ""马达加斯加""]) & level_2_user_source in [""BitgetSwap"", ""GetDrop第1期- FOMO"", ""GetDrop第2期-UXLINK"", ""invite_code"", ""第10期 - BWB空投末班车""] & total_trade <= 14.407866 & os in [""android""]",116,49,0.0938375350140056
24.0,,,,,,,-0.20288587486730442,,,"~(country in [""乌干达"", ""伊拉克"", ""伊朗"", ""利比亚"", ""加纳"", ""卢旺达"", ""印度"", ""印度尼西亚"", ""古巴"", ""哈萨克斯坦"", ""喀麦隆"", ""埃及"", ""墨西哥"", ""多哥"", ""委内瑞拉"", ""尼日利亚"", ""尼泊尔"", ""巴西"", ""希腊"", ""波兰"", ""泰国"", ""瑞士"", ""突尼斯"", ""立陶宛"", ""约旦"", ""缅甸"", ""美国"", ""西班牙"", ""阿尔及利亚"", ""阿联酋"", ""马来西亚"", ""马达加斯加""]) & level_2_user_source in [""BitgetSwap"", ""GetDrop第1期- FOMO"", ""GetDrop第2期-UXLINK"", ""invite_code"", ""第10期 - BWB空投末班车""] & total_trade <= 14.407866 & ~(os in [""android""])",19,13,0.008403361344537815
27,2,os,1,==,55,56,,['chrome'],"os in [""chrome""]","~(country in [""乌干达"", ""伊拉克"", ""伊朗"", ""利比亚"", ""加纳"", ""卢旺达"", ""印度"", ""印度尼西亚"", ""古巴"", ""哈萨克斯坦"", ""喀麦隆"", ""埃及"", ""墨西哥"", ""多哥"", ""委内瑞拉"", ""尼日利亚"", ""尼泊尔"", ""巴西"", ""希腊"", ""波兰"", ""泰国"", ""瑞士"", ""突尼斯"", ""立陶宛"", ""约旦"", ""缅甸"", ""美国"", ""西班牙"", ""阿尔及利亚"", ""阿联酋"", ""马来西亚"", ""马达加斯加""]) & ~(level_2_user_source in [""BitgetSwap"", ""GetDrop第1期- FOMO"", ""GetDrop第2期-UXLINK"", ""invite_code"", ""第10期 - BWB空投末班车""]) & country in [""乌克兰"", ""也门"", ""以色列"", ""俄罗斯联邦"", ""南非"", ""台湾"", ""哥伦比亚"", ""埃塞俄比亚"", ""奥地利"", ""德国"", ""捷克"", ""新加坡"", ""比利时"", ""沙特阿拉伯"", ""老挝"", ""芬兰"", ""英国"", ""葡萄牙"", ""韩国""] & amt_usd <= 56.11687379005001",498,691,-0.2703081232492997
28,13,amt_usd,182.62214727360004,<=,57,58,,,amt_usd <= 182.62214727360004,"~(country in [""乌干达"", ""伊拉克"", ""伊朗"", ""利比亚"", ""加纳"", ""卢旺达"", ""印度"", ""印度尼西亚"", ""古巴"", ""哈萨克斯坦"", ""喀麦隆"", ""埃及"", ""墨西哥"", ""多哥"", ""委内瑞拉"", ""尼日利亚"", ""尼泊尔"", ""巴西"", ""希腊"", ""波兰"", ""泰国"", ""瑞士"", ""突尼斯"", ""立陶宛"", ""约旦"", ""缅甸"", ""美国"", ""西班牙"", ""阿尔及利亚"", ""阿联酋"", ""马来西亚"", ""马达加斯加""]) & ~(level_2_user_source in [""BitgetSwap"", ""GetDrop第1期- FOMO"", ""GetDrop第2期-UXLINK"", ""invite_code"", ""第10期 - BWB空投末班车""]) & country in [""乌克兰"", ""也门"", ""以色列"", ""俄罗斯联邦"", ""南非"", ""台湾"", ""哥伦比亚"", ""埃塞俄比亚"", ""奥地利"", ""德国"", ""捷克"", ""新加坡"", ""比利时"", ""沙特阿拉伯"", ""老挝"", ""芬兰"", ""英国"", ""葡萄牙"", ""韩国""] & ~(amt_usd <= 56.11687379005001)",34,10,0.03361344537815126
29,13,amt_usd,14.716210206000001,<=,59,60,,,amt_usd <= 14.716210206000001,"~(country in [""乌干达"", ""伊拉克"", ""伊朗"", ""利比亚"", ""加纳"", ""卢旺达"", ""印度"", ""印度尼西亚"", ""古巴"", ""哈萨克斯坦"", ""喀麦隆"", ""埃及"", ""墨西哥"", ""多哥"", ""委内瑞拉"", ""尼日利亚"", ""尼泊尔"", ""巴西"", ""希腊"", ""波兰"", ""泰国"", ""瑞士"", ""突尼斯"", ""立陶宛"", ""约旦"", ""缅甸"", ""美国"", ""西班牙"", ""阿尔及利亚"", ""阿联酋"", ""马来西亚"", ""马达加斯加""]) & ~(level_2_user_source in [""BitgetSwap"", ""GetDrop第1期- FOMO"", ""GetDrop第2期-UXLINK"", ""invite_code"", ""第10期 - BWB空投末班车""]) & ~(country in [""乌克兰"", ""也门"", ""以色列"", ""俄罗斯联邦"", ""南非"", ""台湾"", ""哥伦比亚"", ""埃塞俄比亚"", ""奥地利"", ""德国"", ""捷克"", ""新加坡"", ""比利时"", ""沙特阿拉伯"", ""老挝"", ""芬兰"", ""英国"", ""葡萄牙"", ""韩国""]) & level_3_user_source in [""invite"", ""suinet""]",107,176,-0.09663865546218488
30,20,level_3_user_source,79||119||162||181,==,61,62,,"['base', 'googleadwords_int', 'unknown', '地址收集']","level_3_user_source in [""base"", ""googleadwords_int"", ""unknown"", ""地址收集""]","~(country in [""乌干达"", ""伊拉克"", ""伊朗"", ""利比亚"", ""加纳"", ""卢旺达"", ""印度"", ""印度尼西亚"", ""古巴"", ""哈萨克斯坦"", ""喀麦隆"", ""埃及"", ""墨西哥"", ""多哥"", ""委内瑞拉"", ""尼日利亚"", ""尼泊尔"", ""巴西"", ""希腊"", ""波兰"", ""泰国"", ""瑞士"", ""突尼斯"", ""立陶宛"", ""约旦"", ""缅甸"", ""美国"", ""西班牙"", ""阿尔及利亚"", ""阿联酋"", ""马来西亚"", ""马达加斯加""]) & ~(level_2_user_source in [""BitgetSwap"", ""GetDrop第1期- FOMO"", ""GetDrop第2期-UXLINK"", ""invite_code"", ""第10期 - BWB空投末班车""]) & ~(country in [""乌克兰"", ""也门"", ""以色列"", ""俄罗斯联邦"", ""南非"", ""台湾"", ""哥伦比亚"", ""埃塞俄比亚"", ""奥地利"", ""德国"", ""捷克"", ""新加坡"", ""比利时"", ""沙特阿拉伯"", ""老挝"", ""芬兰"", ""英国"", ""葡萄牙"", ""韩国""]) & ~(level_3_user_source in [""invite"", ""suinet""])",1832,1793,0.0546218487394958
31,4,country,27||57||121,==,63,64,,"['印度', '尼日利亚', '缅甸']","country in [""印度"", ""尼日利亚"", ""缅甸""]","country in [""乌干达"", ""伊拉克"", ""伊朗"", ""利比亚"", ""加纳"", ""卢旺达"", ""印度"", ""印度尼西亚"", ""古巴"", ""哈萨克斯坦"", ""喀麦隆"", ""埃及"", ""墨西哥"", ""多哥"", ""委内瑞拉"", ""尼日利亚"", ""尼泊尔"", ""巴西"", ""希腊"", ""波兰"", ""泰国"", ""瑞士"", ""突尼斯"", ""立陶宛"", ""约旦"", ""缅甸"", ""美国"", ""西班牙"", ""阿尔及利亚"", ""阿联酋"", ""马来西亚"", ""马达加斯加""] & future_total_trade <= 169.94259000000002 & future_total_trade <= 1.0000000180025095e-35 & level_2_user_source in [""GetDrop第1期- FOMO"", ""GetDrop第1期- MOEW"", ""GetDrop第2期-UXLINK"", ""add_mainnet"", ""advertising"", ""aflink"", ""第11期 - BWB积分持有者专属福利""] & level_3_user_source in [""googleadwords_int"", ""suinet"", ""地址收集""]",273,307,-0.047619047619047616
32,13,amt_usd,30.402823361300005,<=,65,66,,,amt_usd <= 30.402823361300005,"country in [""乌干达"", ""伊拉克"", ""伊朗"", ""利比亚"", ""加纳"", ""卢旺达"", ""印度"", ""印度尼西亚"", ""古巴"", ""哈萨克斯坦"", ""喀麦隆"", ""埃及"", ""墨西哥"", ""多哥"", ""委内瑞拉"", ""尼日利亚"", ""尼泊尔"", ""巴西"", ""希腊"", ""波兰"", ""泰国"", ""瑞士"", ""突尼斯"", ""立陶宛"", ""约旦"", ""缅甸"", ""美国"", ""西班牙"", ""阿尔及利亚"", ""阿联酋"", ""马来西亚"", ""马达加斯加""] & future_total_trade <= 169.94259000000002 & future_total_trade <= 1.0000000180025095e-35 & level_2_user_source in [""GetDrop第1期- FOMO"", ""GetDrop第1期- MOEW"", ""GetDrop第2期-UXLINK"", ""add_mainnet"", ""advertising"", ""aflink"", ""第11期 - BWB积分持有者专属福利""] & ~(level_3_user_source in [""googleadwords_int"", ""suinet"", ""地址收集""])",95,68,0.037815126050420166
33,2,os,2,==,67,68,,['ios'],"os in [""ios""]","country in [""乌干达"", ""伊拉克"", ""伊朗"", ""利比亚"", ""加纳"", ""卢旺达"", ""印度"", ""印度尼西亚"", ""古巴"", ""哈萨克斯坦"", ""喀麦隆"", ""埃及"", ""墨西哥"", ""多哥"", ""委内瑞拉"", ""尼日利亚"", ""尼泊尔"", ""巴西"", ""希腊"", ""波兰"", ""泰国"", ""瑞士"", ""突尼斯"", ""立陶宛"", ""约旦"", ""缅甸"", ""美国"", ""西班牙"", ""阿尔及利亚"", ""阿联酋"", ""马来西亚"", ""马达加斯加""] & future_total_trade <= 169.94259000000002 & future_total_trade <= 1.0000000180025095e-35 & ~(level_2_user_source in [""GetDrop第1期- FOMO"", ""GetDrop第1期- MOEW"", ""GetDrop第2期-UXLINK"", ""add_mainnet"", ""advertising"", ""aflink"", ""第11期 - BWB积分持有者专属福利""]) & country in [""乌干达"", ""伊朗"", ""加纳"", ""卢旺达"", ""喀麦隆"", ""多哥"", ""希腊"", ""泰国"", ""瑞士"", ""缅甸"", ""美国"", ""阿尔及利亚"", ""马达加斯加""]",1285,808,0.6680672268907563
34,19,level_2_user_source,20||51,==,69,70,,"['GetDrop第1期- Social Media', 'unknown']","level_2_user_source in [""GetDrop第1期- Social Media"", ""unknown""]","country in [""乌干达"", ""伊拉克"", ""伊朗"", ""利比亚"", ""加纳"", ""卢旺达"", ""印度"", ""印度尼西亚"", ""古巴"", ""哈萨克斯坦"", ""喀麦隆"", ""埃及"", ""墨西哥"", ""多哥"", ""委内瑞拉"", ""尼日利亚"", ""尼泊尔"", ""巴西"", ""希腊"", ""波兰"", ""泰国"", ""瑞士"", ""突尼斯"", ""立陶宛"", ""约旦"", ""缅甸"", ""美国"", ""西班牙"", ""阿尔及利亚"", ""阿联酋"", ""马来西亚"", ""马达加斯加""] & future_total_trade <= 169.94259000000002 & future_total_trade <= 1.0000000180025095e-35 & ~(level_2_user_source in [""GetDrop第1期- FOMO"", ""GetDrop第1期- MOEW"", ""GetDrop第2期-UXLINK"", ""add_mainnet"", ""advertising"", ""aflink"", ""第11期 - BWB积分持有者专属福利""]) & ~(country in [""乌干达"", ""伊朗"", ""加纳"", ""卢旺达"", ""喀麦隆"", ""多哥"", ""希腊"", ""泰国"", ""瑞士"", ""缅甸"", ""美国"", ""阿尔及利亚"", ""马达加斯加""])",1539,1218,0.4495798319327731
47,17,wallet_type,2.5000000000000004,<=,95,96,,,wallet_type <= 2.5000000000000004,"~(country in [""乌干达"", ""伊拉克"", ""伊朗"", ""利比亚"", ""加纳"", ""卢旺达"", ""印度"", ""印度尼西亚"", ""古巴"", ""哈萨克斯坦"", ""喀麦隆"", ""埃及"", ""墨西哥"", ""多哥"", ""委内瑞拉"", ""尼日利亚"", ""尼泊尔"", ""巴西"", ""希腊"", ""波兰"", ""泰国"", ""瑞士"", ""突尼斯"", ""立陶宛"", ""约旦"", ""缅甸"", ""美国"", ""西班牙"", ""阿尔及利亚"", ""阿联酋"", ""马来西亚"", ""马达加斯加""]) & level_2_user_source in [""BitgetSwap"", ""GetDrop第1期- FOMO"", ""GetDrop第2期-UXLINK"", ""invite_code"", ""第10期 - BWB空投末班车""] & total_trade <= 14.407866 & os in [""android""] & total_trade <= 9.332769500000003",104,41,0.08823529411764706
48.0,,,,,,,-0.21035480029250656,,,"~(country in [""乌干达"", ""伊拉克"", ""伊朗"", ""利比亚"", ""加纳"", ""卢旺达"", ""印度"", ""印度尼西亚"", ""古巴"", ""哈萨克斯坦"", ""喀麦隆"", ""埃及"", ""墨西哥"", ""多哥"", ""委内瑞拉"", ""尼日利亚"", ""尼泊尔"", ""巴西"", ""希腊"", ""波兰"", ""泰国"", ""瑞士"", ""突尼斯"", ""立陶宛"", ""约旦"", ""缅甸"", ""美国"", ""西班牙"", ""阿尔及利亚"", ""阿联酋"", ""马来西亚"", ""马达加斯加""]) & level_2_user_source in [""BitgetSwap"", ""GetDrop第1期- FOMO"", ""GetDrop第2期-UXLINK"", ""invite_code"", ""第10期 - BWB空投末班车""] & total_trade <= 14.407866 & os in [""android""] & ~(total_trade <= 9.332769500000003)",12,8,0.0056022408963585435
